Pot,Manip,Area,Scenario,Sowing,Harvesting
1020,ZB12,05_p,WW,2012-05-14,2012-06-22
1021,ZB12,02_p,WW,2012-05-14,2012-06-22
1022,ZB12,02_p,WW,2012-05-14,2012-06-22
1023,ZB12,02_p,WW,2012-05-14,2012-06-22
1024,ZB12,02_p,WW,2012-05-14,2012-06-22
1025,ZB12,02_p,WW,2012-05-14,2012-06-22
1026,ZB12,02_p,WW,2012-05-14,2012-06-22
1027,ZB12,02_p,WW,2012-05-14,2012-06-22
1028,ZB12,02_p,WW,2012-05-14,2012-06-22
1029,ZB12,02_p,WW,2012-05-14,2012-06-22
1030,ZB12,02_p,WW,2012-05-14,2012-06-22
1031,ZB12,02_p,WW,2012-05-14,2012-06-22
1032,ZB12,02_p,WW,2012-05-14,2012-06-22
1033,ZB12,02_p,WW,2012-05-14,2012-06-22
1034,ZB12,02_p,WW,2012-05-14,2012-06-22
1035,ZB12,02_p,WW,2012-05-14,2012-06-22
1036,ZB12,02_p,WW,2012-05-14,2012-06-22
1037,ZB12,02_p,WW,2012-05-14,2012-06-22
1038,ZB12,02_p,WW,2012-05-14,2012-06-22
1039,ZB12,02_p,WW,2012-05-14,2012-06-22
1040,ZB12,02_p,WW,2012-05-14,2012-06-22
1041,ZB12,02_p,WW,2012-05-14,2012-06-22
1042,ZB12,02_p,WW,2012-05-14,2012-06-22
1043,ZB12,02_p,WW,2012-05-14,2012-06-22
1044,ZB12,02_p,WW,2012-05-14,2012-06-22
1045,ZB12,02_p,WW,2012-05-14,2012-06-22
1046,ZB12,02_p,WW,2012-05-14,2012-06-22
1047,ZB12,02_p,WW,2012-05-14,2012-06-22
1048,ZB12,02_p,WW,2012-05-14,2012-06-22
1049,ZB12,02_p,WW,2012-05-14,2012-06-22
1050,ZB12,02_p,WW,2012-05-14,2012-06-22
1051,ZB12,05_p,WW,2012-05-14,2012-06-22
1052,ZB12,05_p,WW,2012-05-14,2012-06-22
1053,ZB12,05_p,WW,2012-05-14,2012-06-22
1054,ZB12,05_p,WW,2012-05-14,2012-06-22
1055,ZB12,05_p,WW,2012-05-14,2012-06-22
1056,ZB12,05_p,WW,2012-05-14,2012-06-22
1057,ZB12,05_p,WW,2012-05-14,2012-06-22
1058,ZB12,05_p,WW,2012-05-14,2012-06-22
1059,ZB12,05_p,WW,2012-05-14,2012-06-22
1060,ZB12,05_p,WW,2012-05-14,2012-06-22
1061,ZB12,05_p,WW,2012-05-14,2012-06-22
1062,ZB12,05_p,WW,2012-05-14,2012-06-22
1063,ZB12,05_p,WW,2012-05-14,2012-06-22
1064,ZB12,05_p,WW,2012-05-14,2012-06-22
1065,ZB12,05_p,WW,2012-05-14,2012-06-22
1066,ZB12,05_p,WW,2012-05-14,2012-06-22
1067,ZB12,05_p,WW,2012-05-14,2012-06-22
1068,ZB12,05_p,WW,2012-05-14,2012-06-22
1069,ZB12,05_p,WW,2012-05-14,2012-06-22
1070,ZB12,05_p,WW,2012-05-14,2012-06-22
1071,ZB12,05_p,WW,2012-05-14,2012-06-22
1072,ZB12,05_p,WW,2012-05-14,2012-06-22
1073,ZB12,05_p,WW,2012-05-14,2012-06-22
1074,ZB12,05_p,WW,2012-05-14,2012-06-22
1075,ZB12,05_p,WW,2012-05-14,2012-06-22
1076,ZB12,05_p,WW,2012-05-14,2012-06-22
1077,ZB12,05_p,WW,2012-05-14,2012-06-22
1078,ZB12,05_p,WW,2012-05-14,2012-06-22
1079,ZB12,05_p,WW,2012-05-14,2012-06-22
1080,ZB12,05_p,WW,2012-05-14,2012-06-22
1081,ZB12,02_p,WW,2012-05-14,2012-06-22
1082,ZB12,02_p,WW,2012-05-14,2012-06-22
1083,ZB12,02_p,WW,2012-05-14,2012-06-22
1084,ZB12,02_p,WW,2012-05-14,2012-06-22
1085,ZB12,02_p,WW,2012-05-14,2012-06-22
1086,ZB12,02_p,WW,2012-05-14,2012-06-22
1087,ZB12,02_p,WW,2012-05-14,2012-06-22
1088,ZB12,02_p,WW,2012-05-14,2012-06-22
1089,ZB12,02_p,WW,2012-05-14,2012-06-22
1090,ZB12,02_p,WW,2012-05-14,2012-06-22
1091,ZB12,02_p,WW,2012-05-14,2012-06-22
1092,ZB12,02_p,WW,2012-05-14,2012-06-22
1093,ZB12,02_p,WW,2012-05-14,2012-06-22
1094,ZB12,02_p,WW,2012-05-14,2012-06-22
1095,ZB12,02_p,WW,2012-05-14,2012-06-22
1096,ZB12,02_p,WW,2012-05-14,2012-06-22
1097,ZB12,02_p,WW,2012-05-14,2012-06-22
1098,ZB12,02_p,WW,2012-05-14,2012-06-22
1099,ZB12,02_p,WW,2012-05-14,2012-06-22
1100,ZB12,02_p,WW,2012-05-14,2012-06-22
1101,ZB12,02_p,WW,2012-05-14,2012-06-22
1102,ZB12,02_p,WW,2012-05-14,2012-06-22
1103,ZB12,02_p,WW,2012-05-14,2012-06-22
1104,ZB12,02_p,WW,2012-05-14,2012-06-22
1105,ZB12,02_p,WW,2012-05-14,2012-06-22
1106,ZB12,02_p,WW,2012-05-14,2012-06-22
1107,ZB12,02_p,WW,2012-05-14,2012-06-22
1108,ZB12,02_p,WW,2012-05-14,2012-06-22
1109,ZB12,02_p,WW,2012-05-14,2012-06-22
1110,ZB12,02_p,WW,2012-05-14,2012-06-22
1111,ZB12,05_p,WW,2012-05-14,2012-06-22
1112,ZB12,05_p,WW,2012-05-14,2012-06-22
1113,ZB12,05_p,WW,2012-05-14,2012-06-22
1114,ZB12,05_p,WW,2012-05-14,2012-06-22
1115,ZB12,05_p,WW,2012-05-14,2012-06-22
1116,ZB12,05_p,WW,2012-05-14,2012-06-22
1117,ZB12,05_p,WW,2012-05-14,2012-06-22
1118,ZB12,05_p,WW,2012-05-14,2012-06-22
1119,ZB12,05_p,WW,2012-05-14,2012-06-22
1120,ZB12,05_p,WW,2012-05-14,2012-06-22
1121,ZB12,05_p,WW,2012-05-14,2012-06-22
1122,ZB12,05_p,WW,2012-05-14,2012-06-22
1123,ZB12,05_p,WW,2012-05-14,2012-06-22
1124,ZB12,05_p,WW,2012-05-14,2012-06-22
1125,ZB12,05_p,WW,2012-05-14,2012-06-22
1126,ZB12,05_p,WW,2012-05-14,2012-06-22
1127,ZB12,05_p,WW,2012-05-14,2012-06-22
1128,ZB12,05_p,WW,2012-05-14,2012-06-22
1129,ZB12,05_p,WW,2012-05-14,2012-06-22
1130,ZB12,05_p,WW,2012-05-14,2012-06-22
1131,ZB12,05_p,WW,2012-05-14,2012-06-22
1132,ZB12,05_p,WW,2012-05-14,2012-06-22
1133,ZB12,05_p,WW,2012-05-14,2012-06-22
1134,ZB12,05_p,WW,2012-05-14,2012-06-22
1135,ZB12,05_p,WW,2012-05-14,2012-06-22
1136,ZB12,05_p,WW,2012-05-14,2012-06-22
1137,ZB12,05_p,WW,2012-05-14,2012-06-22
1138,ZB12,05_p,WW,2012-05-14,2012-06-22
1139,ZB12,05_p,WW,2012-05-14,2012-06-22
1140,ZB12,05_p,WW,2012-05-14,2012-06-22
1141,ZB12,02_p,WW,2012-05-14,2012-06-22
1142,ZB12,02_p,WW,2012-05-14,2012-06-22
1143,ZB12,02_p,WW,2012-05-14,2012-06-22
1144,ZB12,02_p,WW,2012-05-14,2012-06-22
1145,ZB12,02_p,WW,2012-05-14,2012-06-22
1146,ZB12,02_p,WW,2012-05-14,2012-06-22
1147,ZB12,02_p,WW,2012-05-14,2012-06-22
1148,ZB12,02_p,WW,2012-05-14,2012-06-22
1149,ZB12,02_p,WW,2012-05-14,2012-06-22
1150,ZB12,02_p,WW,2012-05-14,2012-06-22
1151,ZB12,02_p,WW,2012-05-14,2012-06-22
1152,ZB12,02_p,WW,2012-05-14,2012-06-22
1153,ZB12,02_p,WW,2012-05-14,2012-06-22
1154,ZB12,02_p,WW,2012-05-14,2012-06-22
1155,ZB12,02_p,WW,2012-05-14,2012-06-22
1156,ZB12,02_p,WW,2012-05-14,2012-06-22
1157,ZB12,02_p,WW,2012-05-14,2012-06-22
1158,ZB12,02_p,WW,2012-05-14,2012-06-22
1159,ZB12,02_p,WW,2012-05-14,2012-06-22
1160,ZB12,02_p,WW,2012-05-14,2012-06-22
1161,ZB12,02_p,WW,2012-05-14,2012-06-22
1162,ZB12,02_p,WW,2012-05-14,2012-06-22
1163,ZB12,02_p,WW,2012-05-14,2012-06-22
1164,ZB12,02_p,WW,2012-05-14,2012-06-22
1165,ZB12,02_p,WW,2012-05-14,2012-06-22
1166,ZB12,02_p,WW,2012-05-14,2012-06-22
1167,ZB12,02_p,WW,2012-05-14,2012-06-22
1168,ZB12,02_p,WW,2012-05-14,2012-06-22
1169,ZB12,02_p,WW,2012-05-14,2012-06-22
1170,ZB12,02_p,WW,2012-05-14,2012-06-22
1171,ZB12,05_p,WW,2012-05-14,2012-06-22
1172,ZB12,05_p,WW,2012-05-14,2012-06-22
1173,ZB12,05_p,WW,2012-05-14,2012-06-22
1174,ZB12,05_p,WW,2012-05-14,2012-06-22
1175,ZB12,05_p,WW,2012-05-14,2012-06-22
1176,ZB12,05_p,WW,2012-05-14,2012-06-22
1177,ZB12,05_p,WW,2012-05-14,2012-06-22
1178,ZB12,05_p,WD,2012-05-14,2012-06-22
1179,ZB12,05_p,WD,2012-05-14,2012-06-22
1180,ZB12,05_p,WD,2012-05-14,2012-06-22
1181,ZB12,05_p,WD,2012-05-14,2012-06-22
1182,ZB12,05_p,WD,2012-05-14,2012-06-22
1183,ZB12,05_p,WD,2012-05-14,2012-06-22
1184,ZB12,05_p,WD,2012-05-14,2012-06-22
1185,ZB12,05_p,WD,2012-05-14,2012-06-22
1186,ZB12,05_p,WD,2012-05-14,2012-06-22
1187,ZB12,05_p,WD,2012-05-14,2012-06-22
1188,ZB12,05_p,WD,2012-05-14,2012-06-22
1189,ZB12,05_p,WD,2012-05-14,2012-06-22
1190,ZB12,05_p,WD,2012-05-14,2012-06-22
1191,ZB12,05_p,WD,2012-05-14,2012-06-22
1192,ZB12,05_p,WD,2012-05-14,2012-06-22
1193,ZB12,05_p,WD,2012-05-14,2012-06-22
1194,ZB12,05_p,WD,2012-05-14,2012-06-22
1195,ZB12,05_p,WD,2012-05-14,2012-06-22
1196,ZB12,05_p,WD,2012-05-14,2012-06-22
1197,ZB12,05_p,WD,2012-05-14,2012-06-22
1198,ZB12,05_p,WD,2012-05-14,2012-06-22
1199,ZB12,05_p,WD,2012-05-14,2012-06-22
1200,ZB12,05_p,WD,2012-05-14,2012-06-22
1201,ZB12,03_p,WD,2012-05-14,2012-06-22
1202,ZB12,03_p,WD,2012-05-14,2012-06-22
1203,ZB12,03_p,WD,2012-05-14,2012-06-22
1204,ZB12,03_p,WD,2012-05-14,2012-06-22
1205,ZB12,03_p,WD,2012-05-14,2012-06-22
1206,ZB12,03_p,WD,2012-05-14,2012-06-22
1207,ZB12,03_p,WD,2012-05-14,2012-06-22
1208,ZB12,03_p,WD,2012-05-14,2012-06-22
1209,ZB12,03_p,WD,2012-05-14,2012-06-22
1210,ZB12,03_p,WD,2012-05-14,2012-06-22
1211,ZB12,03_p,WD,2012-05-14,2012-06-22
1212,ZB12,03_p,WD,2012-05-14,2012-06-22
1213,ZB12,03_p,WD,2012-05-14,2012-06-22
1214,ZB12,03_p,WD,2012-05-14,2012-06-22
1215,ZB12,03_p,WD,2012-05-14,2012-06-22
1216,ZB12,03_p,WD,2012-05-14,2012-06-22
1217,ZB12,03_p,WD,2012-05-14,2012-06-22
1218,ZB12,03_p,WD,2012-05-14,2012-06-22
1219,ZB12,03_p,WD,2012-05-14,2012-06-22
1220,ZB12,03_p,WD,2012-05-14,2012-06-22
1221,ZB12,03_p,WD,2012-05-14,2012-06-22
1222,ZB12,03_p,WD,2012-05-14,2012-06-22
1223,ZB12,03_p,WD,2012-05-14,2012-06-22
1224,ZB12,03_p,WD,2012-05-14,2012-06-22
1225,ZB12,03_p,WD,2012-05-14,2012-06-22
1226,ZB12,03_p,WD,2012-05-14,2012-06-22
1227,ZB12,03_p,WD,2012-05-14,2012-06-22
1228,ZB12,03_p,WD,2012-05-14,2012-06-22
1229,ZB12,03_p,WD,2012-05-14,2012-06-22
1230,ZB12,03_p,WD,2012-05-14,2012-06-22
1231,ZB12,06_p,WD,2012-05-14,2012-06-22
1232,ZB12,06_p,WD,2012-05-14,2012-06-22
1233,ZB12,06_p,WD,2012-05-14,2012-06-22
1234,ZB12,06_p,WD,2012-05-14,2012-06-22
1235,ZB12,06_p,WD,2012-05-14,2012-06-22
1236,ZB12,06_p,WD,2012-05-14,2012-06-22
1237,ZB12,06_p,WD,2012-05-14,2012-06-22
1238,ZB12,06_p,WD,2012-05-14,2012-06-22
1239,ZB12,06_p,WD,2012-05-14,2012-06-22
1240,ZB12,06_p,WD,2012-05-14,2012-06-22
1241,ZB12,06_p,WD,2012-05-14,2012-06-22
1242,ZB12,06_p,WD,2012-05-14,2012-06-22
1243,ZB12,06_p,WD,2012-05-14,2012-06-22
1244,ZB12,06_p,WD,2012-05-14,2012-06-22
1245,ZB12,06_p,WD,2012-05-14,2012-06-22
1246,ZB12,06_p,WD,2012-05-14,2012-06-22
1247,ZB12,06_p,WD,2012-05-14,2012-06-22
1248,ZB12,06_p,WD,2012-05-14,2012-06-22
1249,ZB12,06_p,WD,2012-05-14,2012-06-22
1250,ZB12,06_p,WD,2012-05-14,2012-06-22
1251,ZB12,06_p,WD,2012-05-14,2012-06-22
1252,ZB12,06_p,WD,2012-05-14,2012-06-22
1253,ZB12,06_p,WD,2012-05-14,2012-06-22
1254,ZB12,06_p,WD,2012-05-14,2012-06-22
1255,ZB12,06_p,WD,2012-05-14,2012-06-22
1256,ZB12,06_p,WD,2012-05-14,2012-06-22
1257,ZB12,06_p,WD,2012-05-14,2012-06-22
1258,ZB12,06_p,WD,2012-05-14,2012-06-22
1259,ZB12,06_p,WD,2012-05-14,2012-06-22
1260,ZB12,06_p,WD,2012-05-14,2012-06-22
1261,ZB12,03_p,WD,2012-05-14,2012-06-22
1262,ZB12,03_p,WD,2012-05-14,2012-06-22
1263,ZB12,03_p,WD,2012-05-14,2012-06-22
1264,ZB12,03_p,WD,2012-05-14,2012-06-22
1265,ZB12,03_p,WD,2012-05-14,2012-06-22
1266,ZB12,03_p,WD,2012-05-14,2012-06-22
1267,ZB12,03_p,WD,2012-05-14,2012-06-22
1268,ZB12,03_p,WD,2012-05-14,2012-06-22
1269,ZB12,03_p,WD,2012-05-14,2012-06-22
1270,ZB12,03_p,WD,2012-05-14,2012-06-22
1271,ZB12,03_p,WD,2012-05-14,2012-06-22
1272,ZB12,03_p,WD,2012-05-14,2012-06-22
1273,ZB12,03_p,WD,2012-05-14,2012-06-22
1274,ZB12,03_p,WD,2012-05-14,2012-06-22
1275,ZB12,03_p,WD,2012-05-14,2012-06-22
1276,ZB12,03_p,WD,2012-05-14,2012-06-22
1277,ZB12,03_p,WD,2012-05-14,2012-06-22
1278,ZB12,03_p,WD,2012-05-14,2012-06-22
1279,ZB12,03_p,WD,2012-05-14,2012-06-22
1280,ZB12,03_p,WD,2012-05-14,2012-06-22
1281,ZB12,03_p,WD,2012-05-14,2012-06-22
1282,ZB12,03_p,WD,2012-05-14,2012-06-22
1283,ZB12,03_p,WD,2012-05-14,2012-06-22
1284,ZB12,03_p,WD,2012-05-14,2012-06-22
1285,ZB12,03_p,WD,2012-05-14,2012-06-22
1286,ZB12,03_p,WD,2012-05-14,2012-06-22
1287,ZB12,03_p,WD,2012-05-14,2012-06-22
1288,ZB12,03_p,WD,2012-05-14,2012-06-22
1289,ZB12,03_p,WD,2012-05-14,2012-06-22
1290,ZB12,03_p,WD,2012-05-14,2012-06-22
1291,ZB12,06_p,WD,2012-05-14,2012-06-22
1292,ZB12,06_p,WD,2012-05-14,2012-06-22
1293,ZB12,06_p,WD,2012-05-14,2012-06-22
1294,ZB12,06_p,WD,2012-05-14,2012-06-22
1295,ZB12,06_p,WD,2012-05-14,2012-06-22
1296,ZB12,06_p,WD,2012-05-14,2012-06-22
1297,ZB12,06_p,WD,2012-05-14,2012-06-22
1298,ZB12,06_p,WD,2012-05-14,2012-06-22
1299,ZB12,06_p,WD,2012-05-14,2012-06-22
1300,ZB12,06_p,WD,2012-05-14,2012-06-22
1301,ZB12,06_p,WD,2012-05-14,2012-06-22
1302,ZB12,06_p,WD,2012-05-14,2012-06-22
1303,ZB12,06_p,WD,2012-05-14,2012-06-22
1304,ZB12,06_p,WD,2012-05-14,2012-06-22
1305,ZB12,06_p,WD,2012-05-14,2012-06-22
1306,ZB12,06_p,WD,2012-05-14,2012-06-22
1307,ZB12,06_p,WD,2012-05-14,2012-06-22
1308,ZB12,06_p,WD,2012-05-14,2012-06-22
1309,ZB12,06_p,WD,2012-05-14,2012-06-22
1310,ZB12,06_p,WD,2012-05-14,2012-06-22
1311,ZB12,06_p,WD,2012-05-14,2012-06-22
1312,ZB12,06_p,WD,2012-05-14,2012-06-22
1313,ZB12,06_p,WD,2012-05-14,2012-06-22
1314,ZB12,06_p,WD,2012-05-14,2012-06-22
1315,ZB12,06_p,WD,2012-05-14,2012-06-22
1316,ZB12,06_p,WD,2012-05-14,2012-06-22
1317,ZB12,06_p,WD,2012-05-14,2012-06-22
1318,ZB12,06_p,WD,2012-05-14,2012-06-22
1319,ZB12,06_p,WD,2012-05-14,2012-06-22
1320,ZB12,06_p,WD,2012-05-14,2012-06-22
1321,ZB12,03_p,WD,2012-05-14,2012-06-22
1322,ZB12,03_p,WD,2012-05-14,2012-06-22
1323,ZB12,03_p,WD,2012-05-14,2012-06-22
1324,ZB12,03_p,WD,2012-05-14,2012-06-22
1325,ZB12,03_p,WD,2012-05-14,2012-06-22
1326,ZB12,03_p,WD,2012-05-14,2012-06-22
1327,ZB12,03_p,WD,2012-05-14,2012-06-22
1328,ZB12,03_p,WD,2012-05-14,2012-06-22
1329,ZB12,03_p,WD,2012-05-14,2012-06-22
1330,ZB12,03_p,WD,2012-05-14,2012-06-22
1331,ZB12,03_p,WD,2012-05-14,2012-06-22
1332,ZB12,03_p,WD,2012-05-14,2012-06-22
1333,ZB12,03_p,WD,2012-05-14,2012-06-22
1334,ZB12,03_p,WD,2012-05-14,2012-06-22
1335,ZB12,03_p,WD,2012-05-14,2012-06-22
1336,ZB12,03_p,WD,2012-05-14,2012-06-22
1337,ZB12,03_p,WD,2012-05-14,2012-06-22
1338,ZB12,03_p,WD,2012-05-14,2012-06-22
1339,ZB12,03_p,WD,2012-05-14,2012-06-22
1340,ZB12,03_p,WD,2012-05-14,2012-06-22
1341,ZB12,03_p,WD,2012-05-14,2012-06-22
1342,ZB12,03_p,WD,2012-05-14,2012-06-22
1343,ZB12,03_p,WD,2012-05-14,2012-06-22
1344,ZB12,03_p,WD,2012-05-14,2012-06-22
1345,ZB12,03_p,WD,2012-05-14,2012-06-22
1346,ZB12,03_p,WD,2012-05-14,2012-06-22
1347,ZB12,03_p,WD,2012-05-14,2012-06-22
1348,ZB12,03_p,WD,2012-05-14,2012-06-22
1349,ZB12,03_p,WD,2012-05-14,2012-06-22
1350,ZB12,03_p,WD,2012-05-14,2012-06-22
1351,ZB12,06_p,WD,2012-05-14,2012-06-22
1352,ZB12,06_p,WD,2012-05-14,2012-06-22
1353,ZB12,06_p,WD,2012-05-14,2012-06-22
1354,ZB12,06_p,WD,2012-05-14,2012-06-22
1355,ZB12,06_p,WD,2012-05-14,2012-06-22
1356,ZB12,06_p,WD,2012-05-14,2012-06-22
1357,ZB12,06_p,WD,2012-05-14,2012-06-22
1358,ZB12,06_p,WD,2012-05-14,2012-06-22
1359,ZB12,06_p,WD,2012-05-14,2012-06-22
1360,ZB12,06_p,WD,2012-05-14,2012-06-22
1361,ZB12,06_p,WD,2012-05-14,2012-06-22
1362,ZB12,06_p,WD,2012-05-14,2012-06-22
1363,ZB12,06_p,WD,2012-05-14,2012-06-22
1364,ZB12,06_p,WD,2012-05-14,2012-06-22
1365,ZB12,06_p,WD,2012-05-14,2012-06-22
1366,ZB12,06_p,WD,2012-05-14,2012-06-22
1367,ZB12,06_p,WD,2012-05-14,2012-06-22
1368,ZB12,06_p,WD,2012-05-14,2012-06-22
1369,ZB12,06_p,WD,2012-05-14,2012-06-22
1370,ZB12,06_p,WD,2012-05-14,2012-06-22
1371,ZB12,06_p,WD,2012-05-14,2012-06-22
1372,ZB12,06_p,WD,2012-05-14,2012-06-22
1373,ZB12,06_p,WD,2012-05-14,2012-06-22
1374,ZB12,06_p,WD,2012-05-14,2012-06-22
1375,ZB12,06_p,WD,2012-05-14,2012-06-22
1376,ZB12,06_p,WD,2012-05-14,2012-06-22
1377,ZB12,06_p,WD,2012-05-14,2012-06-22
1378,ZB12,06_p,WD,2012-05-14,2012-06-22
1379,ZB12,06_p,WD,2012-05-14,2012-06-22
1380,ZB12,06_p,WD,2012-05-14,2012-06-22
1381,ZB12,03_p,WD,2012-05-14,2012-06-22
1382,ZB12,03_p,WD,2012-05-14,2012-06-22
1383,ZB12,03_p,WD,2012-05-14,2012-06-22
1384,ZB12,03_p,WD,2012-05-14,2012-06-22
1385,ZB12,03_p,WD,2012-05-14,2012-06-22
1386,ZB12,03_p,WD,2012-05-14,2012-06-22
1387,ZB12,03_p,WD,2012-05-14,2012-06-22
1388,ZB12,03_p,WD,2012-05-14,2012-06-22
1389,ZB12,03_p,WD,2012-05-14,2012-06-22
1390,ZB12,03_p,WD,2012-05-14,2012-06-22
1391,ZB12,03_p,WD,2012-05-14,2012-06-22
1392,ZB12,03_p,WD,2012-05-14,2012-06-22
1393,ZB12,03_p,WD,2012-05-14,2012-06-22
1394,ZB12,03_p,WD,2012-05-14,2012-06-22
1395,ZB12,03_p,WD,2012-05-14,2012-06-22
1396,ZB12,03_p,WD,2012-05-14,2012-06-22
1397,ZB12,03_p,WD,2012-05-14,2012-06-22
1398,ZB12,03_p,WD,2012-05-14,2012-06-22
1399,ZB12,03_p,WD,2012-05-14,2012-06-22
1400,ZB12,03_p,WD,2012-05-14,2012-06-22
1401,ZB12,03_p,WD,2012-05-14,2012-06-22
1402,ZB12,03_p,WD,2012-05-14,2012-06-22
1403,ZB12,03_p,WD,2012-05-14,2012-06-22
1404,ZB12,03_p,WD,2012-05-14,2012-06-22
1405,ZB12,03_p,WD,2012-05-14,2012-06-22
1406,ZB12,03_p,WD,2012-05-14,2012-06-22
1407,ZB12,03_p,WD,2012-05-14,2012-06-22
1408,ZB12,03_p,WD,2012-05-14,2012-06-22
1409,ZB12,03_p,WD,2012-05-14,2012-06-22
1410,ZB12,03_p,WD,2012-05-14,2012-06-22
1411,ZB12,06_p,WD,2012-05-14,2012-06-22
1412,ZB12,06_p,WD,2012-05-14,2012-06-22
1413,ZB12,06_p,WD,2012-05-14,2012-06-22
1414,ZB12,06_p,WD,2012-05-14,2012-06-22
1415,ZB12,06_p,WD,2012-05-14,2012-06-22
1416,ZB12,06_p,WD,2012-05-14,2012-06-22
1417,ZB12,06_p,WD,2012-05-14,2012-06-22
1418,ZB12,06_p,WD,2012-05-14,2012-06-22
1419,ZB12,06_p,WD,2012-05-14,2012-06-22
1420,ZB12,06_p,WD,2012-05-14,2012-06-22
1421,ZB12,06_p,WD,2012-05-14,2012-06-22
1422,ZB12,06_p,WD,2012-05-14,2012-06-22
1423,ZB12,06_p,WD,2012-05-14,2012-06-22
1424,ZB12,06_p,WD,2012-05-14,2012-06-22
1425,ZB12,06_p,WD,2012-05-14,2012-06-22
1426,ZB12,06_p,WD,2012-05-14,2012-06-22
1427,ZB12,06_p,WD,2012-05-14,2012-06-22
1428,ZB12,06_p,WD,2012-05-14,2012-06-22
1429,ZB12,06_p,WD,2012-05-14,2012-06-22
1430,ZB12,06_p,WD,2012-05-14,2012-06-22
1431,ZB12,06_p,WD,2012-05-14,2012-06-22
1432,ZB12,06_p,WD,2012-05-14,2012-06-22
1433,ZB12,06_p,WD,2012-05-14,2012-06-22
1434,ZB12,06_p,WD,2012-05-14,2012-06-22
1435,ZB12,06_p,WD,2012-05-14,2012-06-22
1436,ZB12,06_p,WD,2012-05-14,2012-06-22
1437,ZB12,06_p,WD,2012-05-14,2012-06-22
1438,ZB12,06_p,WD,2012-05-14,2012-06-22
1439,ZB12,06_p,WD,2012-05-14,2012-06-22
1440,ZB12,06_p,WD,2012-05-14,2012-06-22
1441,ZB12,03_p,WD,2012-05-14,2012-06-22
1442,ZB12,03_p,WD,2012-05-14,2012-06-22
1443,ZB12,03_p,WD,2012-05-14,2012-06-22
1444,ZB12,03_p,WD,2012-05-14,2012-06-22
1445,ZB12,03_p,WD,2012-05-14,2012-06-22
1446,ZB12,03_p,WD,2012-05-14,2012-06-22
1447,ZB12,03_p,WD,2012-05-14,2012-06-22
1448,ZB12,03_p,WD,2012-05-14,2012-06-22
1449,ZB12,03_p,WD,2012-05-14,2012-06-22
1450,ZB12,03_p,WD,2012-05-14,2012-06-22
1451,ZB12,03_p,WD,2012-05-14,2012-06-22
1452,ZB12,03_p,WD,2012-05-14,2012-06-22
1453,ZB12,03_p,WD,2012-05-14,2012-06-22
1454,ZB12,03_p,WD,2012-05-14,2012-06-22
1455,ZB12,03_p,WD,2012-05-14,2012-06-22
1456,ZB12,03_p,WD,2012-05-14,2012-06-22
1457,ZB12,03_p,WD,2012-05-14,2012-06-22
1458,ZB12,03_p,WD,2012-05-14,2012-06-22
1459,ZB12,03_p,WD,2012-05-14,2012-06-22
1460,ZB12,03_p,WD,2012-05-14,2012-06-22
1461,ZB12,03_p,WD,2012-05-14,2012-06-22
1462,ZB12,03_p,WD,2012-05-14,2012-06-22
1463,ZB12,03_p,WD,2012-05-14,2012-06-22
1464,ZB12,03_p,WD,2012-05-14,2012-06-22
1465,ZB12,03_p,WD,2012-05-14,2012-06-22
1466,ZB12,03_p,WD,2012-05-14,2012-06-22
1467,ZB12,03_p,WD,2012-05-14,2012-06-22
1468,ZB12,03_p,WD,2012-05-14,2012-06-22
1469,ZB12,03_p,WD,2012-05-14,2012-06-22
1470,ZB12,03_p,WD,2012-05-14,2012-06-22
1471,ZB12,06_p,WD,2012-05-14,2012-06-22
1472,ZB12,06_p,WD,2012-05-14,2012-06-22
1473,ZB12,06_p,WD,2012-05-14,2012-06-22
1474,ZB12,06_p,WD,2012-05-14,2012-06-22
1475,ZB12,06_p,WD,2012-05-14,2012-06-22
1476,ZB12,06_p,WD,2012-05-14,2012-06-22
1477,ZB12,06_p,WD,2012-05-14,2012-06-22
1478,ZB12,06_p,WD,2012-05-14,2012-06-22
1479,ZB12,06_p,WD,2012-05-14,2012-06-22
1480,ZB12,06_p,WD,2012-05-14,2012-06-22
1481,ZB12,06_p,WD,2012-05-14,2012-06-22
1482,ZB12,06_p,WD,2012-05-14,2012-06-22
1483,ZB12,06_p,WD,2012-05-14,2012-06-22
1484,ZB12,06_p,WD,2012-05-14,2012-06-22
1485,ZB12,06_p,WD,2012-05-14,2012-06-22
1486,ZB12,06_p,WD,2012-05-14,2012-06-22
1487,ZB12,06_p,WD,2012-05-14,2012-06-22
1488,ZB12,06_p,WD,2012-05-14,2012-06-22
1489,ZB12,06_p,WD,2012-05-14,2012-06-22
1490,ZB12,06_p,WD,2012-05-14,2012-06-22
1491,ZB12,06_p,WD,2012-05-14,2012-06-22
1492,ZB12,06_p,WD,2012-05-14,2012-06-22
1493,ZB12,06_p,WD,2012-05-14,2012-06-22
1494,ZB12,06_p,WD,2012-05-14,2012-06-22
1495,ZB12,06_p,WD,2012-05-14,2012-06-22
1496,ZB12,06_p,WD,2012-05-14,2012-06-22
1497,ZB12,06_p,WD,2012-05-14,2012-06-22
1498,ZB12,06_p,WD,2012-05-14,2012-06-22
1499,ZB12,06_p,WD,2012-05-14,2012-06-22
1500,ZB12,06_p,WD,2012-05-14,2012-06-22
