"Date","Manip","Area","AirTemperature","PAR","RH","VPD"
2012-06-08 01:30:00,"ZB12","02_p",22.3,0,73.6,0.713445819172857
2012-06-08 01:30:00,"ZB12","04_p",22.2,0,75.1,0.668825477965519
2012-06-08 01:30:00,"ZB12","05_p",22,0.6,73.8,0.695218792693121
2012-06-08 01:30:00,"ZB12","06_p",22.3,0.8,74.1,0.699933587749129
2012-06-08 01:45:00,"ZB12","01_p",22.2,1.2,74.7,0.679569662350508
2012-06-08 01:45:00,"ZB12","02_p",22.4,0,73.5,0.720517520484381
2012-06-08 01:45:00,"ZB12","04_p",22,0.1,75.5,0.650109176373339
2012-06-08 01:45:00,"ZB12","05_p",21.9,1.3,74.3,0.677803317086407
2012-06-08 01:45:00,"ZB12","06_p",22.2,1,74.2,0.692999892831743
2012-06-08 02:00:00,"ZB12","01_p",22.1,2.5,74.7,0.67544246917546
2012-06-08 02:00:00,"ZB12","02_p",22.4,0,73.7,0.715079652405254
2012-06-08 02:00:00,"ZB12","04_p",21.8,0,75.5,0.64222171937955
2012-06-08 02:00:00,"ZB12","05_p",22,0.5,74.1,0.687258272166101
2012-06-08 02:00:00,"ZB12","06_p",22.2,1.6,74.3,0.690313846735496
2012-06-08 02:15:00,"ZB12","01_p",22,2.1,74.8,0.66868372426972
2012-06-08 02:15:00,"ZB12","02_p",22.1,0,74,0.694130600733675
2012-06-08 02:15:00,"ZB12","04_p",21.8,0.3,75.5,0.64222171937955
2012-06-08 02:15:00,"ZB12","05_p",21.9,0.7,74,0.685715418064069
2012-06-08 02:15:00,"ZB12","06_p",22,1.1,74.5,0.67664424479674
2012-06-08 02:30:00,"ZB12","01_p",21.9,1.4,75.4,0.648792280168311
2012-06-08 02:30:00,"ZB12","02_p",22.1,0,74.2,0.688791134574185
2012-06-08 02:30:00,"ZB12","04_p",21.7,0.3,75.5,0.638309499765692
2012-06-08 02:30:00,"ZB12","05_p",21.8,0.1,74.1,0.678920103344096
2012-06-08 02:30:00,"ZB12","06_p",22,0.9,74.2,0.684604765323761
2012-06-08 02:45:00,"ZB12","01_p",21.7,1.6,75.3,0.643520189559698
2012-06-08 02:45:00,"ZB12","02_p",22,0,73.9,0.692565285850781
2012-06-08 02:45:00,"ZB12","04_p",21.8,0.1,75.8,0.634357779958576
2012-06-08 02:45:00,"ZB12","05_p",21.8,0.6,74.4,0.671056163923121
2012-06-08 02:45:00,"ZB12","06_p",22,1.6,74.5,0.67664424479674
2012-06-08 03:00:00,"ZB12","01_p",21.9,1.1,75.3,0.651429647160866
2012-06-08 03:00:00,"ZB12","02_p",22.2,0,73.9,0.701058031120484
2012-06-08 03:00:00,"ZB12","04_p",21.8,0,75.7,0.6369790930989
2012-06-08 03:00:00,"ZB12","05_p",21.7,0.4,74.4,0.666968293632723
2012-06-08 03:00:00,"ZB12","06_p",21.9,2.1,74.5,0.672528583101299
2012-06-08 03:15:00,"ZB12","01_p",21.8,0.8,74.9,0.657949598221498
2012-06-08 03:15:00,"ZB12","02_p",22.1,0,74.3,0.68612140149444
2012-06-08 03:15:00,"ZB12","04_p",21.6,0,76.2,0.616291926333011
2012-06-08 03:15:00,"ZB12","05_p",21.5,0.6,75,0.643415922382141
2012-06-08 03:15:00,"ZB12","06_p",21.8,1.9,74.8,0.660570911361823
2012-06-08 03:30:00,"ZB12","01_p",21.9,0.9,74.9,0.661979115131082
2012-06-08 03:30:00,"ZB12","02_p",22,0,74.2,0.684604765323761
2012-06-08 03:30:00,"ZB12","04_p",21.5,0,75.8,0.622826612865913
2012-06-08 03:30:00,"ZB12","05_p",21.6,0.6,74.5,0.66031277821394
2012-06-08 03:30:00,"ZB12","06_p",21.9,2,74.4,0.675165950093852
2012-06-08 03:45:00,"ZB12","01_p",21.7,1.8,75.6,0.635704154868689
2012-06-08 03:45:00,"ZB12","02_p",21.9,0,74,0.685715418064069
2012-06-08 03:45:00,"ZB12","04_p",21.8,0,75.6,0.639600406239225
2012-06-08 03:45:00,"ZB12","05_p",21.7,0.1,74.3,0.669573638529726
2012-06-08 03:45:00,"ZB12","06_p",21.9,2,74.1,0.683078051071515
2012-06-08 04:00:00,"ZB12","01_p",21.8,0.7,75.3,0.647464345660199
2012-06-08 04:00:00,"ZB12","02_p",22.1,0,73.8,0.699470066893165
2012-06-08 04:00:00,"ZB12","04_p",21.8,0,75.7,0.6369790930989
2012-06-08 04:00:00,"ZB12","05_p",21.6,0.7,74.6,0.657723316338592
2012-06-08 04:00:00,"ZB12","06_p",21.9,1.9,74.5,0.672528583101299
2012-06-08 04:15:00,"ZB12","01_p",21.7,0.7,75.2,0.6461255344567
2012-06-08 04:15:00,"ZB12","02_p",22,0,73.9,0.692565285850781
2012-06-08 04:15:00,"ZB12","04_p",21.7,0,75.5,0.638309499765692
2012-06-08 04:15:00,"ZB12","05_p",21.6,0.6,74.2,0.668081163839987
2012-06-08 04:15:00,"ZB12","06_p",21.9,1,73.7,0.693627519041731
2012-06-08 04:30:00,"ZB12","01_p",21.8,4.3,75,0.655328285081173
2012-06-08 04:30:00,"ZB12","02_p",21.8,0,74.3,0.673677477063446
2012-06-08 04:30:00,"ZB12","04_p",21.5,0.5,75.3,0.635694931313555
2012-06-08 04:30:00,"ZB12","05_p",21.5,1.4,73.7,0.676873550346012
2012-06-08 04:30:00,"ZB12","06_p",21.9,1.9,72.9,0.714726454982164
2012-06-08 04:45:00,"ZB12","01_p",21.7,7.2,74.2,0.672178983426729
2012-06-08 04:45:00,"ZB12","02_p",21.8,0,74.1,0.678920103344096
2012-06-08 04:45:00,"ZB12","04_p",21.5,3.9,74.6,0.653710577140255
2012-06-08 04:45:00,"ZB12","05_p",21.5,7.8,73.1,0.692315532483184
2012-06-08 04:45:00,"ZB12","06_p",21.7,7.8,72.4,0.719075191572779
2012-06-08 05:00:00,"ZB12","01_p",21.6,20.5,74,0.673260087590684
2012-06-08 05:00:00,"ZB12","02_p",21.7,0.1,73.8,0.68260036301474
2012-06-08 05:00:00,"ZB12","04_p",21.7,14.3,74.1,0.674784328323732
2012-06-08 05:00:00,"ZB12","05_p",21.5,19.7,72.6,0.705183850930827
2012-06-08 05:00:00,"ZB12","06_p",21.9,16.5,72.1,0.735825390922597
2012-06-08 05:15:00,"ZB12","01_p",22.1,150.6,72.8,0.726167397690614
2012-06-08 05:15:00,"ZB12","02_p",22.4,112.2,72.1,0.758582597038273
2012-06-08 05:15:00,"ZB12","04_p",22,153.6,72.4,0.732367888485883
2012-06-08 05:15:00,"ZB12","05_p",21.9,155.9,71.3,0.75692432686303
2012-06-08 05:15:00,"ZB12","06_p",22.2,105.6,70.5,0.792383598392884
2012-06-08 05:30:00,"ZB12","01_p",22.9,160,70.4,0.829599262127048
2012-06-08 05:30:00,"ZB12","02_p",23.1,124.4,68.9,0.882255250872017
2012-06-08 05:30:00,"ZB12","04_p",23.1,158.4,68.9,0.882255250872017
2012-06-08 05:30:00,"ZB12","05_p",23,163.5,67.9,0.905130673278709
2012-06-08 05:30:00,"ZB12","06_p",23.2,110.4,66.2,0.964664254925739
2012-06-08 05:45:00,"ZB12","01_p",23.3,175.5,68.8,0.895854988134169
2012-06-08 05:45:00,"ZB12","02_p",23.3,136,65.7,0.984866220929552
2012-06-08 05:45:00,"ZB12","04_p",23.2,155.6,68.3,0.904729493525028
2012-06-08 05:45:00,"ZB12","05_p",23.4,179.4,65,1.0110504291459
2012-06-08 05:45:00,"ZB12","06_p",23.3,115.5,62.8,1.06813479354459
2012-06-08 06:00:00,"ZB12","01_p",23.3,175.4,68.4,0.907340308494863
2012-06-08 06:00:00,"ZB12","02_p",23.4,130.8,65.1,1.00816171363406
2012-06-08 06:00:00,"ZB12","04_p",23.4,168.3,66.8,0.959053549932685
2012-06-08 06:00:00,"ZB12","05_p",23.4,177.3,63.4,1.05726987733543
2012-06-08 06:00:00,"ZB12","06_p",23.5,115.5,60.2,1.15666478710372
2012-06-08 06:15:00,"ZB12","01_p",23.5,188.6,65.8,0.993917982888122
2012-06-08 06:15:00,"ZB12","02_p",23.6,151.8,62.2,1.1051823246404
2012-06-08 06:15:00,"ZB12","04_p",23.7,188.1,62.4,1.1059759573738
2012-06-08 06:15:00,"ZB12","05_p",23.5,195.1,60.6,1.14504001537403
2012-06-08 06:15:00,"ZB12","06_p",23.6,135.8,57.8,1.23382788623875
2012-06-08 06:30:00,"ZB12","01_p",23.4,193.7,61.8,1.10348932552496
2012-06-08 06:30:00,"ZB12","02_p",23.8,163.8,58.8,1.21918270050755
2012-06-08 06:30:00,"ZB12","04_p",24,202.5,58.1,1.25489430706445
2012-06-08 06:30:00,"ZB12","05_p",23.4,197.7,59.2,1.17859592883294
2012-06-08 06:30:00,"ZB12","06_p",23.9,146.2,55.8,1.31584764003857
2012-06-08 06:45:00,"ZB12","01_p",23.4,193.2,60.8,1.13237648064341
2012-06-08 06:45:00,"ZB12","02_p",23.9,154,58.2,1.24439889940299
2012-06-08 06:45:00,"ZB12","04_p",23.8,181.7,57.9,1.24581533231475
2012-06-08 06:45:00,"ZB12","05_p",23.3,198.1,58.7,1.1858593272417
2012-06-08 06:45:00,"ZB12","06_p",24,136.1,54.9,1.3507334904202
2012-06-08 07:00:00,"ZB12","01_p",23.4,184.4,60.8,1.13237648064341
2012-06-08 07:00:00,"ZB12","02_p",24,155.8,57.4,1.27585912842352
2012-06-08 07:00:00,"ZB12","04_p",24,182.7,56.9,1.29083400082285
2012-06-08 07:00:00,"ZB12","05_p",23.5,190.1,57.9,1.22350722454941
2012-06-08 07:00:00,"ZB12","06_p",24.1,135.2,54.2,1.37995976675155
2012-06-08 07:15:00,"ZB12","01_p",23.7,201.7,59.6,1.18833586909312
2012-06-08 07:15:00,"ZB12","02_p",24.2,171,56.4,1.32157948782607
2012-06-08 07:15:00,"ZB12","04_p",24,207.1,56.3,1.30880384770206
2012-06-08 07:15:00,"ZB12","05_p",23.5,207.1,58,1.22060103161699
2012-06-08 07:15:00,"ZB12","06_p",24.1,154.1,53.3,1.407076880072
2012-06-08 07:30:00,"ZB12","01_p",23.8,186.9,59.9,1.18663170607652
2012-06-08 07:30:00,"ZB12","02_p",24.4,158.8,56,1.34978715775691
2012-06-08 07:30:00,"ZB12","04_p",24.1,181.2,55.9,1.32873855270182
2012-06-08 07:30:00,"ZB12","05_p",23.6,193.2,57.2,1.25137046282035
2012-06-08 07:30:00,"ZB12","06_p",24.4,136.3,52.8,1.44795349650286
2012-06-08 07:45:00,"ZB12","01_p",23.7,183,59.3,1.19716014534876
2012-06-08 07:45:00,"ZB12","02_p",24.2,158.4,56.9,1.30642375975467
2012-06-08 07:45:00,"ZB12","04_p",24.3,183.3,56,1.34172454737399
2012-06-08 07:45:00,"ZB12","05_p",23.8,191.6,56.9,1.27540714543386
2012-06-08 07:45:00,"ZB12","06_p",24.1,137.8,53.5,1.40105085488968
2012-06-08 08:00:00,"ZB12","01_p",24.1,249.6,58.7,1.24437420014933
2012-06-08 08:00:00,"ZB12","02_p",24.5,211.2,55.8,1.36406432523233
2012-06-08 08:00:00,"ZB12","04_p",24.4,243.2,55.5,1.36512564818596
2012-06-08 08:00:00,"ZB12","05_p",23.9,249.4,58.2,1.24439889940299
2012-06-08 08:00:00,"ZB12","06_p",24.4,187.5,53.1,1.43875040224543
2012-06-08 08:15:00,"ZB12","01_p",24.5,240.8,57.6,1.30851419434052
2012-06-08 08:15:00,"ZB12","02_p",25.1,203.6,54.7,1.44900384911657
2012-06-08 08:15:00,"ZB12","04_p",24.8,243.2,55.1,1.4107403286342
2012-06-08 08:15:00,"ZB12","05_p",24.1,246.4,58.2,1.25943926310513
2012-06-08 08:15:00,"ZB12","06_p",24.9,186.5,52.2,1.51084803662678
2012-06-08 08:30:00,"ZB12","01_p",24.5,203.2,57.1,1.32394478625491
2012-06-08 08:30:00,"ZB12","02_p",24.9,156.9,54.3,1.44447186765363
2012-06-08 08:30:00,"ZB12","04_p",24.7,193,55,1.40546215464388
2012-06-08 08:30:00,"ZB12","05_p",24.4,203.7,56.7,1.32831327115623
2012-06-08 08:30:00,"ZB12","06_p",24.9,141.4,51.6,1.52981265633339
2012-06-08 08:45:00,"ZB12","01_p",24.6,197.7,55.9,1.36914416248914
2012-06-08 08:45:00,"ZB12","02_p",25.3,180.2,52.2,1.54728353333135
2012-06-08 08:45:00,"ZB12","04_p",25.2,209.7,53.2,1.50592553175532
2012-06-08 08:45:00,"ZB12","05_p",24.4,204.9,56.3,1.34058406349947
2012-06-08 08:45:00,"ZB12","06_p",25.2,156.3,49.7,1.6185481676772
2012-06-08 09:00:00,"ZB12","01_p",25,209,55.4,1.41813620513033
2012-06-08 09:00:00,"ZB12","02_p",25.8,172.4,50.6,1.64725832637643
2012-06-08 09:00:00,"ZB12","04_p",25.3,204.5,52.9,1.52462456945412
2012-06-08 09:00:00,"ZB12","05_p",24.5,210.5,56.6,1.3393753781693
2012-06-08 09:00:00,"ZB12","06_p",25.5,154.9,48.6,1.68371288039618
2012-06-08 09:15:00,"ZB12","01_p",25,203,53.9,1.46583136898
2012-06-08 09:15:00,"ZB12","02_p",25.5,164,50.1,1.63457729050135
2012-06-08 09:15:00,"ZB12","04_p",25.3,194.8,51.7,1.56346850752938
2012-06-08 09:15:00,"ZB12","05_p",24.5,206.8,55.7,1.36715044361521
2012-06-08 09:15:00,"ZB12","06_p",25.6,147.2,47.6,1.72669150022247
2012-06-08 09:30:00,"ZB12","01_p",24.9,238.3,53.2,1.47924033711576
2012-06-08 09:30:00,"ZB12","02_p",25.5,205.4,49.7,1.6476801144733
2012-06-08 09:30:00,"ZB12","04_p",25.3,234,51.3,1.5764164868878
2012-06-08 09:30:00,"ZB12","05_p",24.7,238.4,55.1,1.40233890541133
2012-06-08 09:30:00,"ZB12","06_p",25.6,184.7,46.8,1.75305320251594
2012-06-08 09:45:00,"ZB12","01_p",25.1,199.1,51.4,1.55456042090652
2012-06-08 09:45:00,"ZB12","02_p",25.6,164.6,49.4,1.66737767006215
2012-06-08 09:45:00,"ZB12","04_p",25.3,195.7,49.5,1.6346823940007
2012-06-08 09:45:00,"ZB12","05_p",24.8,204,52.7,1.48614738406231
2012-06-08 09:45:00,"ZB12","06_p",25.6,146,45.5,1.79589096874283
2012-06-08 10:00:00,"ZB12","01_p",25,185.3,51.9,1.52942492077957
2012-06-08 10:00:00,"ZB12","02_p",25.7,157.6,48,1.72370691084329
2012-06-08 10:00:00,"ZB12","04_p",25.5,195.3,50.7,1.61492305454342
2012-06-08 10:00:00,"ZB12","05_p",24.6,193.3,54.3,1.4188183271146
2012-06-08 10:00:00,"ZB12","06_p",25.8,139.6,45.4,1.82065393967921
2012-06-08 10:15:00,"ZB12","01_p",25,186.6,53,1.49444846728981
2012-06-08 10:15:00,"ZB12","02_p",25.9,172.1,48.7,1.72077814428055
2012-06-08 10:15:00,"ZB12","04_p",25.6,202.8,51.8,1.58829256318173
2012-06-08 10:15:00,"ZB12","05_p",24.8,192.9,55.6,1.39503052542001
2012-06-08 10:15:00,"ZB12","06_p",26,143.8,46.5,1.80522826475787
2012-06-08 10:30:00,"ZB12","01_p",25,229.7,54.5,1.44675330344013
2012-06-08 10:30:00,"ZB12","02_p",25.9,187.9,49.7,1.68723471066884
2012-06-08 10:30:00,"ZB12","04_p",25.8,220.5,52.8,1.57389864382525
2012-06-08 10:30:00,"ZB12","05_p",24.8,233.3,56.4,1.36989484027731
2012-06-08 10:30:00,"ZB12","06_p",26,171.8,47.3,1.77823419724748
2012-06-08 10:45:00,"ZB12","01_p",25.2,245.6,55.5,1.43191637100666
2012-06-08 10:45:00,"ZB12","02_p",26.3,222.3,48.9,1.75509318326693
2012-06-08 10:45:00,"ZB12","04_p",25.9,256.5,51.7,1.62014784344543
2012-06-08 10:45:00,"ZB12","05_p",25,247.9,55.7,1.40859717236039
2012-06-08 10:45:00,"ZB12","06_p",26.2,197.6,46.5,1.8267032609714
2012-06-08 11:00:00,"ZB12","01_p",25.7,259.6,54,1.52481765189983
2012-06-08 11:00:00,"ZB12","02_p",26.6,226.2,47.2,1.84585197184543
2012-06-08 11:00:00,"ZB12","04_p",26.3,254.2,49.2,1.74478930939257
2012-06-08 11:00:00,"ZB12","05_p",25.3,262.6,54.3,1.47930664169964
2012-06-08 11:00:00,"ZB12","06_p",26.6,201.7,44.8,1.92975433420204
2012-06-08 11:15:00,"ZB12","01_p",25.9,272.6,52.3,1.60002178327841
2012-06-08 11:15:00,"ZB12","02_p",26.9,237.3,45.9,1.92498198630867
2012-06-08 11:15:00,"ZB12","04_p",26.6,272.1,48.8,1.78991706360769
2012-06-08 11:15:00,"ZB12","05_p",25.6,272.7,52.8,1.55534043531489
2012-06-08 11:15:00,"ZB12","06_p",26.7,213.9,43.5,1.98686697136803
2012-06-08 11:30:00,"ZB12","01_p",26.1,287.1,52.3,1.6190699895063
2012-06-08 11:30:00,"ZB12","02_p",26.8,243.4,45.6,1.92430862891412
2012-06-08 11:30:00,"ZB12","04_p",26.7,282.1,47.7,1.83917066553182
2012-06-08 11:30:00,"ZB12","05_p",25.9,287.4,51,1.64362824697362
2012-06-08 11:30:00,"ZB12","06_p",26.9,221.6,42.6,2.04240232928129
2012-06-08 11:45:00,"ZB12","01_p",26.2,281.2,51.1,1.66964092451405
2012-06-08 11:45:00,"ZB12","02_p",27,244.1,45.4,1.95422119225614
2012-06-08 11:45:00,"ZB12","04_p",26.6,276.7,47.3,1.84235604008057
2012-06-08 11:45:00,"ZB12","05_p",26,277.9,48.3,1.74449161285948
2012-06-08 11:45:00,"ZB12","06_p",26.8,220.6,42.5,2.03396592210592
2012-06-08 12:00:00,"ZB12","01_p",26.2,272.9,50.3,1.69695611346315
2012-06-08 12:00:00,"ZB12","02_p",26.4,231,45.3,1.88986048364638
2012-06-08 12:00:00,"ZB12","04_p",26.4,256.8,46.2,1.85876588702331
2012-06-08 12:00:00,"ZB12","05_p",25.9,270.8,46.2,1.80463672830982
2012-06-08 12:00:00,"ZB12","06_p",26.7,204.7,42,2.03961565202382
2012-06-08 12:15:00,"ZB12","01_p",26,329.3,51.4,1.63988960125669
2012-06-08 12:15:00,"ZB12","02_p",25.8,305.6,48.1,1.73062160200276
2012-06-08 12:15:00,"ZB12","04_p",25.8,332.8,46.8,1.77397050532846
2012-06-08 12:15:00,"ZB12","05_p",25.9,327.5,44.3,1.86836925217206
2012-06-08 12:15:00,"ZB12","06_p",26.3,274.2,41,2.02642852862523
2012-06-08 12:30:00,"ZB12","01_p",26.4,548.3,53.4,1.61000911403878
2012-06-08 12:30:00,"ZB12","02_p",26.6,324.2,50.1,1.74446995066452
2012-06-08 12:30:00,"ZB12","04_p",26.6,436.5,48,1.81788451772656
2012-06-08 12:30:00,"ZB12","05_p",26.4,348.2,46.5,1.84840102148229
2012-06-08 12:30:00,"ZB12","06_p",26.8,323.9,41.1,2.08348857064415
2012-06-08 12:45:00,"ZB12","01_p",26.8,681.5,50.3,1.75805402310721
2012-06-08 12:45:00,"ZB12","02_p",27.3,298.5,46.9,1.93427935600827
2012-06-08 12:45:00,"ZB12","04_p",27.3,276.5,47.3,1.91970851340181
2012-06-08 12:45:00,"ZB12","05_p",26.7,317,49.7,1.7688390913241
2012-06-08 12:45:00,"ZB12","06_p",27.7,329.3,40.9,2.20382481937199
2012-06-08 13:00:00,"ZB12","01_p",28,196.2,47.7,1.9847011523952
2012-06-08 13:00:00,"ZB12","02_p",28.2,209.4,45.3,2.10010288881427
2012-06-08 13:00:00,"ZB12","04_p",27.8,446.8,45.9,2.02919299668369
2012-06-08 13:00:00,"ZB12","05_p",27.4,225.7,48.9,1.87236125154299
2012-06-08 13:00:00,"ZB12","06_p",28.7,190.7,39.1,2.40706177352493
2012-06-08 13:15:00,"ZB12","01_p",28,201.4,47.2,2.00367535079286
2012-06-08 13:15:00,"ZB12","02_p",28.5,191.7,42.9,2.23082237128818
2012-06-08 13:15:00,"ZB12","04_p",28.4,226.6,44.4,2.15963489956739
2012-06-08 13:15:00,"ZB12","05_p",27.9,186.9,48.2,1.95429654131191
2012-06-08 13:15:00,"ZB12","06_p",29.2,585.9,37.2,2.55505107016116
2012-06-08 13:30:00,"ZB12","01_p",28.1,259.3,45.7,2.07264111651496
2012-06-08 13:30:00,"ZB12","02_p",28.6,266.5,42,2.2791785114305
2012-06-08 13:30:00,"ZB12","04_p",28.4,362.2,42.9,2.21789843103053
2012-06-08 13:30:00,"ZB12","05_p",27.9,343.7,43.4,2.13538965710916
2012-06-08 13:30:00,"ZB12","06_p",29,222.2,35.6,2.59002166474667
2012-06-08 13:45:00,"ZB12","01_p",28.1,490.4,44,2.13753043323826
2012-06-08 13:45:00,"ZB12","02_p",28.3,426,42.3,2.22821014392599
2012-06-08 13:45:00,"ZB12","04_p",28.2,318.6,39.3,2.33046152378476
2012-06-08 13:45:00,"ZB12","05_p",28,453.5,40.2,2.26931412836009
2012-06-08 13:45:00,"ZB12","06_p",28.7,376.1,36,2.52958872751389
2012-06-08 14:00:00,"ZB12","01_p",28,170,43.4,2.14787925861507
2012-06-08 14:00:00,"ZB12","02_p",28.2,151.3,41.4,2.24983600154509
2012-06-08 14:00:00,"ZB12","04_p",28.3,171.4,40.3,2.30544446433937
2012-06-08 14:00:00,"ZB12","05_p",27.7,165.8,43.2,2.11805837124076
2012-06-08 14:00:00,"ZB12","06_p",28.6,164.8,37.3,2.46387056321883
2012-06-08 14:15:00,"ZB12","01_p",28.7,543.2,45.9,2.13829297122658
2012-06-08 14:15:00,"ZB12","02_p",28.9,511.6,42.2,2.31116722631248
2012-06-08 14:15:00,"ZB12","04_p",28.8,276.9,43.2,2.25806274869922
2012-06-08 14:15:00,"ZB12","05_p",28.2,277.8,46.5,2.05403116182017
2012-06-08 14:15:00,"ZB12","06_p",29.1,483.4,37,2.54841536428427
2012-06-08 14:30:00,"ZB12","01_p",28.8,232.7,42,2.30576829972807
2012-06-08 14:30:00,"ZB12","02_p",29.1,190.2,39.6,2.44324266671063
2012-06-08 14:30:00,"ZB12","04_p",28.8,206.3,41.6,2.32167015007103
2012-06-08 14:30:00,"ZB12","05_p",28.1,225.8,46,2.06119006062261
2012-06-08 14:30:00,"ZB12","06_p",29.3,179.2,36.1,2.61486467550898
2012-06-08 14:45:00,"ZB12","01_p",28.3,225.7,41.6,2.25524215607067
2012-06-08 14:45:00,"ZB12","02_p",28.8,249.1,40.3,2.37335116368562
2012-06-08 14:45:00,"ZB12","04_p",28.4,240.8,40.6,2.3072358459407
2012-06-08 14:45:00,"ZB12","05_p",27.9,204.8,43.6,2.1278441106176
2012-06-08 14:45:00,"ZB12","06_p",28.9,172.5,36.6,2.53508654235659
2012-06-08 15:00:00,"ZB12","01_p",28.8,545.7,39,2.42503217730022
2012-06-08 15:00:00,"ZB12","02_p",29,509,40,2.41306366280745
2012-06-08 15:00:00,"ZB12","04_p",28.9,457.3,37.3,2.50709662785108
2012-06-08 15:00:00,"ZB12","05_p",28.3,340.6,42.8,2.20890156382265
2012-06-08 15:00:00,"ZB12","06_p",29.4,290.9,35.5,2.6546950355112
2012-06-08 15:15:00,"ZB12","01_p",28.7,298,33.3,2.63630575195588
2012-06-08 15:15:00,"ZB12","02_p",28.5,219.6,36.5,2.48086200659894
2012-06-08 15:15:00,"ZB12","04_p",28.8,281.4,31.2,2.73511825898778
2012-06-08 15:15:00,"ZB12","05_p",28.5,205.6,33.1,2.61369556285778
2012-06-08 15:15:00,"ZB12","06_p",29.2,198.4,31.6,2.78289001909273
2012-06-08 15:30:00,"ZB12","01_p",28.2,274.5,34,2.53394498467535
2012-06-08 15:30:00,"ZB12","02_p",28,265.7,36.9,2.39454383778464
2012-06-08 15:30:00,"ZB12","04_p",28.5,220.7,31.9,2.66057799447855
2012-06-08 15:30:00,"ZB12","05_p",28,209.3,34.5,2.48561999009341
2012-06-08 15:30:00,"ZB12","06_p",28.8,209.8,32.5,2.68343724537319
2012-06-08 15:45:00,"ZB12","01_p",28.2,200.3,32.7,2.58385602225229
2012-06-08 15:45:00,"ZB12","02_p",28.1,229.5,35.8,2.45052596096244
2012-06-08 15:45:00,"ZB12","04_p",28.4,179.5,31.6,2.65681703471959
2012-06-08 15:45:00,"ZB12","05_p",28.1,173.2,33.8,2.52686633357809
2012-06-08 15:45:00,"ZB12","06_p",28.8,182.1,33.4,2.64765808210155
2012-06-08 16:00:00,"ZB12","01_p",27.9,160.6,32.3,2.55416748739028
2012-06-08 16:00:00,"ZB12","02_p",27.6,143.7,34.6,2.42453773359071
2012-06-08 16:00:00,"ZB12","04_p",28.1,149.5,30.6,2.64901092976313
2012-06-08 16:00:00,"ZB12","05_p",27.9,148.2,32.3,2.55416748739028
2012-06-08 16:00:00,"ZB12","06_p",28.2,147.2,31.8,2.61840981749787
2012-06-08 16:15:00,"ZB12","01_p",27.6,251.4,33,2.48385364144614
2012-06-08 16:15:00,"ZB12","02_p",27.5,239.8,36.4,2.3440562768806
2012-06-08 16:15:00,"ZB12","04_p",27.9,250.8,30.7,2.61453185932269
2012-06-08 16:15:00,"ZB12","05_p",27.7,257.2,33.1,2.49468494781703
2012-06-08 16:15:00,"ZB12","06_p",28.1,198.5,31.5,2.61465776208609
2012-06-08 16:30:00,"ZB12","01_p",27.5,230.8,32,2.50622369226228
2012-06-08 16:30:00,"ZB12","02_p",27.3,223.7,35.1,2.364119212899
2012-06-08 16:30:00,"ZB12","04_p",27.8,242.3,30.2,2.61807155579522
2012-06-08 16:30:00,"ZB12","05_p",27.5,241,32.8,2.47673870764743
2012-06-08 16:30:00,"ZB12","06_p",28.1,185.8,29.8,2.67954707880939
2012-06-08 16:45:00,"ZB12","01_p",27.5,231.4,33.3,2.45831059226315
2012-06-08 16:45:00,"ZB12","02_p",27.3,206.9,36.3,2.3204066850796
2012-06-08 16:45:00,"ZB12","04_p",27.6,226.3,31,2.55799852626542
2012-06-08 16:45:00,"ZB12","05_p",27.5,239.1,33,2.46936746149371
2012-06-08 16:45:00,"ZB12","06_p",28.1,179.4,29.4,2.69481515333252
2012-06-08 17:00:00,"ZB12","01_p",27.5,206.8,33.5,2.45093934610943
2012-06-08 17:00:00,"ZB12","02_p",27.4,198.3,36.2,2.33770348040005
2012-06-08 17:00:00,"ZB12","04_p",27.8,221.3,32,2.55055681653402
2012-06-08 17:00:00,"ZB12","05_p",27.6,218.7,33.1,2.48014639720517
2012-06-08 17:00:00,"ZB12","06_p",28,165.3,30.4,2.64120841695422
2012-06-08 17:15:00,"ZB12","01_p",26.7,42.5,33.5,2.33852484240662
2012-06-08 17:15:00,"ZB12","02_p",26.8,24.8,34.8,2.30634048906619
2012-06-08 17:15:00,"ZB12","04_p",27.1,43.9,32.3,2.43735906003533
2012-06-08 17:15:00,"ZB12","05_p",26.9,48.6,32.6,2.39822155041044
2012-06-08 17:15:00,"ZB12","06_p",27.4,48.9,30.8,2.53556553046526
2012-06-08 17:30:00,"ZB12","01_p",26.2,24.8,33.1,2.28423267586891
2012-06-08 17:30:00,"ZB12","02_p",26.2,12.8,34.1,2.25008868968253
2012-06-08 17:30:00,"ZB12","04_p",26.5,33.4,32.2,2.35631492253459
2012-06-08 17:30:00,"ZB12","05_p",26.4,35.7,32.5,2.33209474672999
2012-06-08 17:30:00,"ZB12","06_p",27,33.9,31.3,2.45888270893767
2012-06-08 17:45:00,"ZB12","01_p",25.4,16.1,35.4,2.10356990201066
2012-06-08 17:45:00,"ZB12","02_p",25.7,2.8,34,2.18778184837802
2012-06-08 17:45:00,"ZB12","04_p",25.8,24.4,33,2.23413578678584
2012-06-08 17:45:00,"ZB12","05_p",25.8,23.8,33.1,2.23080125576079
2012-06-08 17:45:00,"ZB12","06_p",26.5,26.3,31.9,2.36674109475819
2012-06-08 18:00:00,"ZB12","01_p",25,6.9,33.7,2.10812624215562
